year,state,district,dem,rep,tot,incumbent,prevparty,voteage_pop,voteage_m,voteage_f,race_pop,race_white,race_black,race_asian,race_hisp,ed_pop,ed_ba,ed_grdeg,age_pop,age_20_24,age_25_34,age_35_44,age_45_54,age_55_59,age_60_64,age_18_plus,age_21_plus,age_65_plus,inc_pop,inc_less_10,inc_10_14,inc_15_24,inc_25_34,inc_35_49,inc_50_74,inc_75_99,inc_100_149,inc_150_199,inc_200_plus,"Gender,Male","Gender,Female","Age,18-34","Age,35-49","Age,50-64","Age,65 and Older","Income,Less Than $50K","Income,$50-100K","Income,$100K or More","Race,White","Race,Non-White","Education,HS or less","Education,College Graduate"
2020,TN,6,83852,257572,349578,1,r,608091,295461,312630,799365,714233,49988,11888,36804,558346,91805,47821,799365,44171,98875,100748,105844,56724,52304,623873,591753,143851,303648,15156,13854,29531,27049,44176,57330,41555,42338,18989,13670,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TN,7,95839,245188,350635,1,r,590210,287264,302946,800536,667562,92487,25989,43338,532755,107860,63211,800536,49352,97699,108189,105049,51177,48550,605871,572341,122091,292062,13655,12007,24304,29653,40312,51186,33932,42539,19813,24661,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TN,8,97890,227216,331853,1,r,536275,255333,280942,711068,518912,164429,15295,21837,487919,86050,63337,711068,40754,78521,89761,92540,51778,48480,547391,520253,126839,271504,17806,12383,24213,27077,33215,48013,31365,42328,13985,21119,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TN,9,187905,48818,242877,1,d,502286,228925,273361,700497,193035,462697,19756,56518,458730,69343,41535,700497,51423,118495,82629,80658,42765,41890,526894,500641,92293,270038,25543,20100,31607,32069,41466,49046,28252,24354,8563,9038,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,1,83016,219726,302742,1,r,518180,248307,269873,726094,562797,135091,9868,130443,478757,69596,36105,726094,48652,94212,87537,79397,45952,42768,550945,517707,128891,259325,16680,11762,31581,23409,35567,48985,34288,33239,12319,11495,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,10,187686,217216,413894,1,r,604700,290071,314629,925348,648467,128737,54647,284330,610749,161939,90688,925348,51263,137367,137386,121778,52151,48284,687361,648513,113783,321723,14322,6799,18681,21650,36354,50745,46124,59973,31103,35972,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,11,53394,232568,291773,0,r,543743,265375,278368,790264,656552,41275,13380,315521,517878,79556,39950,790264,48477,114475,101214,83726,48260,47072,588065,556544,123131,280662,14146,11788,29068,22053,33328,49819,35513,45386,19869,19692,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,12,121250,233853,367021,1,r,584149,279144,305005,844563,666252,92199,38647,196211,558146,117815,60094,844563,57008,124450,120018,104798,50092,46680,635912,602311,112108,295728,12829,9268,19466,22145,33550,54442,43282,55590,22442,22714,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,13,50477,217124,273508,0,r,495640,252023,243617,714733,608357,47782,19775,203170,467927,67827,31697,714733,48766,93283,90756,82855,45385,41521,536893,506631,114127,259762,16149,11702,29119,26340,35133,51037,31583,36952,11918,9829,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,14,118574,190541,309115,1,r,532061,266890,265171,760530,555583,153988,27297,200325,508033,84326,42687,760530,50949,105019,99392,92892,52023,49126,578024,547468,109581,272741,16744,8119,24189,21201,31307,48488,33335,47039,19333,22986,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,15,115605,109017,228917,1,d,450561,225052,225509,804562,673951,18886,12169,659612,477484,69840,31586,804562,61566,109737,105836,90341,37635,39809,565759,524999,94126,237783,21189,14169,28723,25324,33787,39346,24913,30090,10669,9573,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,16,154108,84006,238114,1,d,476360,238976,237384,747648,590426,40055,13737,607474,462367,78281,34914,747648,62213,113910,90193,87590,40692,37031,547355,512002,92951,240099,22498,12943,25103,27369,34022,49178,23551,30338,8584,6513,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,17,125565,171390,306873,0,r,558009,274324,283685,786023,598086,119674,43498,209926,490759,97480,60865,786023,86118,116261,100198,87765,43397,42957,611391,553653,100181,286608,23742,13568,25536,24473,36579,48696,38500,42284,16693,16537,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,18,180952,58033,246895,1,d,489098,238628,250470,827015,422157,289699,40510,370358,524100,75780,44732,827015,63087,147102,113766,96830,42402,41288,613034,573284,82712,293472,25498,15797,33573,33432,41786,53433,29247,29211,13227,18268,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,19,60583,198198,265052,1,r,516199,256969,259230,729664,610334,54375,15535,272871,454185,69875,38795,729664,66585,100043,93102,73313,40887,41335,552318,504768,105505,263521,17407,14427,25166,25039,37162,50797,33098,37699,12935,9791,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,2,148374,192828,346726,1,r,519981,258213,261768,787271,522787,104067,75635,248839,530472,147144,89323,787271,52535,125596,114461,96212,46439,46806,601851,573824,100958,291668,13185,6150,17278,18709,30531,49470,36544,50822,28103,40876,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,20,175078,89628,270723,1,d,547526,266163,281363,832518,653853,57181,35718,569829,519014,82452,44632,832518,70524,132516,112134,93868,43356,39283,617653,571655,97857,255836,20248,9821,25390,26494,35214,48835,32466,34118,14674,8576,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,21,205780,235740,453750,1,r,628280,303448,324832,829628,702484,44635,43044,253031,588657,176604,102257,829628,60575,130472,111419,103239,50007,51509,672180,633946,142011,332269,15614,6870,22633,23520,39291,60275,41705,54225,31053,37083,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,22,181998,210259,408048,0,r,610720,294429,316291,960957,573797,150330,195792,257743,621482,172103,110110,960957,51636,117194,150522,135044,53013,57352,697593,661715,108357,310680,6837,5924,15038,17480,23629,45154,37545,65129,44413,49531,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,23,137693,149395,295457,0,r,510863,258128,252735,786712,663333,34071,20948,547522,497841,79602,39137,786712,45655,113316,107294,91198,40779,42157,570532,533067,103097,242400,18594,10751,22135,20885,30678,41717,33262,34295,15156,14927,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,24,163326,167910,344021,0,r,529495,259035,270460,832445,518092,123607,140131,196732,576087,182262,96658,832445,54817,151417,126540,106582,55234,45730,646512,622915,90584,325176,11514,5978,15762,22987,36590,61372,45949,55606,26658,42760,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,25,165697,220088,393523,1,r,596070,297233,298837,818807,674846,70555,39978,152814,552026,142588,81499,818807,49942,108064,115059,109912,54225,49426,628517,588983,115340,291833,13666,7419,18927,21478,28058,48885,34534,52154,29505,37207,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,26,161009,261963,432215,1,r,625355,298488,326867,920865,700197,98408,82220,182394,601745,182122,92156,920865,57524,124129,135675,134978,62231,45273,685310,647100,99459,306921,7512,5590,12513,14849,25190,49948,43603,64303,37396,46017,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,27,95466,172305,273253,1,r,523961,253968,269993,745526,639102,41569,14162,404885,493133,65965,33282,745526,47292,101112,93792,82485,47604,43350,562040,532465,124790,262779,17623,17218,27803,23758,31971,43472,36102,39286,14954,10592,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,28,137494,91925,235844,1,d,441163,216803,224360,772410,677177,36293,8431,609392,456304,64576,26691,772410,55804,105895,95638,88204,36952,37602,537307,499406,92013,221494,17615,12139,26363,20933,26593,40157,28753,31777,8732,8432,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,29,111305,42840,156473,1,d,394689,192257,202432,783915,566071,89385,16980,617046,455705,37727,15267,783915,58148,120255,104517,89129,39824,33374,536639,502802,68606,230537,18459,10685,25584,27073,37642,43067,27792,27405,7810,5020,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,3,179458,230512,418591,1,r,584690,280283,304407,913161,613332,98179,175472,136182,607497,203492,127390,913161,52021,117247,148215,133931,53319,48891,681712,650098,105894,324907,10070,5057,13657,16322,33856,45703,44265,65972,40464,49541,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,30,204928,48685,264464,1,d,476002,222859,253143,792445,379301,335201,16922,321059,499610,71636,40201,792445,54534,125392,102262,93350,49174,43107,578946,545012,86325,272334,27474,11016,24481,23875,43741,52514,31591,33841,12840,10961,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,31,176293,212695,397910,1,r,625582,308015,317567,916064,682987,133554,68154,231424,595333,143822,72974,916064,56787,137163,138732,113785,49924,43444,677582,639989,112285,306854,12103,7795,19250,19884,35425,57395,42026,56405,30327,26244,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,32,178542,157867,343687,1,d,497892,243898,253994,778087,524069,131291,74341,210282,518219,144644,90125,778087,51647,126176,100000,101033,49099,42880,587167,560718,99031,291460,12462,5693,18185,22896,30910,52320,35795,48996,24325,39878,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,33,105317,39638,157606,1,d,354913,172678,182235,751182,456809,127817,18429,501434,446498,42424,16097,751182,52594,115983,102761,89515,39921,34815,523343,488547,63503,225078,15810,11715,25510,28366,39551,48931,24223,21499,5531,3942,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,34,111439,84119,201027,1,d,429232,213575,215657,712596,653713,12094,4310,602457,430752,47740,19163,712596,55374,94959,81292,81572,36256,33767,508821,474823,102906,216930,22722,16166,29139,26428,27679,33689,22681,26656,6182,5588,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,35,176373,80795,269797,1,d,570039,282030,288009,857654,659727,90902,20783,519807,555491,94828,45050,857654,68473,157043,124500,99672,43494,40564,653286,609181,90218,294971,21835,16075,28149,28323,41076,57993,39684,38013,14153,9670,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,36,73418,222712,302549,1,r,525600,258953,266647,758238,625107,78755,16247,215731,503083,69534,28198,758238,43834,101919,95313,100150,46425,49295,567992,538789,109981,268143,16250,10192,21344,24323,32403,49647,34410,43911,19865,15798,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,4,76326,253837,336497,0,r,562550,272070,290480,782743,629311,97098,16771,118785,528010,79413,45337,782743,42337,93759,99623,99094,53656,50999,591083,562419,130879,284355,19525,13235,26048,25053,32813,54979,35435,41136,18913,17218,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,5,100743,173836,280413,1,r,495961,243301,252660,759749,572437,123162,24474,228468,502646,65940,33666,759749,49287,106505,99416,94904,45771,43655,571662,542720,112395,261420,13947,13484,23078,26472,37391,49377,35027,37739,11504,13401,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,6,149530,179507,339992,1,r,554164,263192,290972,818442,524922,187048,43842,208099,524526,114265,55389,818442,55775,113283,109301,106388,48772,46007,606368,570393,100775,280492,10785,7746,18072,22974,33377,55560,41646,48910,21639,19783,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,7,159529,149054,314125,1,d,466858,222914,243944,762826,457317,127603,103614,230881,523483,158970,104087,762826,42665,134241,119367,93618,43078,43307,580541,558985,89872,301869,13994,6586,23323,24498,31154,52905,37440,44807,23407,43755,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,8,97409,277327,382471,1,r,600690,305328,295362,895861,743993,85070,33572,217151,592960,122484,58287,895861,54454,110636,122416,121025,58243,52235,672583,634722,128405,306739,11990,7025,24053,23516,35733,45954,36208,51873,30428,39959,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,TX,9,172938,49575,229107,1,d,434566,209514,225052,769335,265600,308651,99462,292614,501591,86145,46647,769335,55130,122530,109772,96672,43427,43100,574973,548175,86090,266557,21767,11844,31440,29853,40288,51995,32009,28394,10212,8755,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,UT,1,104194,237988,342182,0,r,529838,266840,262998,787582,720006,13048,21821,106463,463729,100124,47185,787582,63342,112423,109494,82309,36945,39128,550406,514251,83430,252011,8702,7263,14812,18222,27255,51675,43136,48109,16431,16406,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,UT,2,129762,208997,354224,1,r,534997,267360,267637,788484,657266,16579,33498,124580,495711,101540,58155,788484,62346,116712,107731,81173,38875,40536,579472,546723,110684,268916,9491,10264,18376,22689,29820,53264,41904,46366,18318,18424,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,UT,3,96067,246674,358670,1,r,523751,259756,263995,779460,704050,11735,26979,85324,436665,123305,59866,779460,85955,106193,96904,77360,33089,36220,551901,507853,86899,236363,9164,5656,15557,15505,24092,41673,34284,45601,21614,23217,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,UT,4,175923,179688,376701,1,d,545663,271716,273947,850432,718205,20404,35871,145687,515487,123140,51346,850432,55736,136825,129563,88527,38947,37440,593871,558867,84185,266565,9051,5224,12597,16379,27588,51948,43063,57473,26419,16823,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,VA,1,186923,260614,447537,1,r,592356,292635,299721,824492,596921,152898,44634,91439,561779,126583,85587,824492,48956,101118,109534,109724,59011,52574,630261,600648,129818,285625,9226,5741,15839,15765,26482,42080,43722,58634,33415,34721,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,VA,10,268734,206253,474987,1,d,563408,278229,285179,857693,593061,83191,150637,123194,566571,176832,143576,857693,44212,91219,126320,132842,56304,49304,632035,603441,110582,283522,5196,2377,7315,11107,15913,29115,32641,54165,40324,85369,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,VA,11,280725,111380,392105,1,d,512022,250366,261656,789553,438131,122810,166420,150667,536615,159639,147292,789553,50002,112243,119293,107397,52343,45632,608973,578156,99707,272568,7632,3256,8676,10602,17901,32328,32316,56253,42422,61182,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,VA,2,185733,165031,359934,1,d,553005,273571,279434,723927,486553,157932,57561,59982,495348,109841,76747,723927,57304,112567,90161,83847,47461,48200,574707,539064,113112,279179,11731,5645,17073,22551,30472,52578,44184,49669,22368,22908,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,VA,3,233326,107299,340625,1,d,567916,268624,299292,760127,329198,382107,28770,51982,505749,80983,53270,760127,57236,124823,96028,84232,45997,46489,589029,550173,108180,294139,20001,14586,27098,25811,42062,55846,41598,41416,14069,11652,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,VA,4,241142,149625,390767,1,d,589257,283346,305911,768382,394028,332304,20853,46332,533621,99863,64677,768382,52454,115893,100568,94420,49387,53983,609574,576422,119370,288854,19172,13570,25572,24616,36436,52564,35126,45507,18633,17658,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,VA,5,190315,210988,401303,0,r,579655,276850,302805,735766,551428,155823,17043,27849,522039,87937,63533,735766,47936,86955,80428,91991,53640,54536,593504,558288,154489,295095,17905,14010,31559,28925,36421,51826,36495,40096,18406,19452,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,VA,6,134729,246606,381335,1,r,585724,281567,304157,755012,620342,103486,17116,42512,514320,86702,58864,755012,60581,93607,88799,88080,53394,48866,605167,562934,141574,291647,15398,12031,25604,27342,39760,57047,41460,43668,16770,12567,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,VA,7,230893,222623,453516,1,d,579534,278884,300650,802921,554096,157952,52545,63838,558123,138903,87568,802921,44284,105512,107026,105505,55882,51736,619254,594712,132462,296638,11512,7182,19131,18199,33658,48633,37973,58618,29075,32657,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,VA,8,301454,95365,396819,1,d,535969,264631,271338,813568,511900,126932,121421,150802,579951,181109,186232,813568,45490,152257,131082,105854,47747,42521,638812,619210,100490,326597,11183,5544,12015,13092,21527,44257,38364,63374,43871,73370,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,VA,9,0,0,0,1,r,567777,281461,286316,704078,638988,45456,13204,19557,498641,64408,44924,704078,50846,78461,78913,92002,50731,49982,576598,537120,148552,277983,24970,17450,33108,31811,39753,53285,30000,30000,9142,8464,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,VT,1,238827,95830,354295,1,d,498705,244340,254365,623989,585117,13042,15149,12408,445558,101015,71257,623989,43123,76649,70815,78203,44207,50483,510430,478059,125201,262767,13617,11629,20556,24096,32347,49973,35909,42952,15969,15719,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WA,1,249944,176407,426351,1,d,533647,268887,264760,791545,594230,21953,124062,76815,551178,147630,102091,791545,41641,108707,116208,110265,52565,50320,608017,586684,113113,288473,6560,6848,11982,12430,20801,39441,37703,58234,38100,56374,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WA,10,288977,0,288977,0,d,560905,276192,284713,770391,549123,68862,87077,97072,524814,91873,54538,770391,54049,117477,102847,92189,46798,50333,596504,568045,115170,288727,11629,8795,17691,17072,36423,52479,45588,57401,22658,18991,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WA,2,255252,148384,403636,1,d,566650,277869,288781,760064,578055,37247,90343,84560,536360,118743,60536,760064,53736,115485,101572,88251,49363,50497,608991,578865,131192,296423,12885,9211,19852,19402,29956,56703,43910,54809,26780,22915,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WA,3,181347,235579,416926,1,r,556214,274355,281859,756675,650254,22537,36808,77109,527220,93447,49774,756675,41840,99981,95975,94993,53557,46487,585361,561806,136227,288096,11980,9481,21008,21647,34782,51699,43366,52618,21793,19722,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WA,4,102667,202108,304775,1,r,446137,219870,226267,735797,553564,15009,19623,291924,461394,66961,35407,735797,45378,100141,93023,78569,42229,41381,526231,497421,106051,250101,11200,7875,25084,24851,34519,48867,32404,37763,14465,13073,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WA,5,155737,247815,403552,1,r,562834,277906,284928,734322,641200,22012,28948,50208,498036,93121,58130,734322,54853,101368,88212,82711,44782,52925,579049,541569,128038,295592,19759,13922,26393,26938,40872,56843,37467,39539,19146,14713,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WA,6,247429,168783,416212,1,d,567917,282677,285240,726540,587323,45595,47333,58095,528520,108626,65999,726540,42073,99981,90020,81834,47211,54888,586579,564583,154586,294537,14531,9086,20656,20264,31833,57119,42917,55172,22503,20456,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WA,7,387109,78240,465349,1,d,609219,303729,305490,817787,569986,52740,149423,66032,607880,219587,158903,817787,61170,184361,125944,99963,46385,42879,688838,656373,108348,366275,17307,10287,17844,19618,27831,48414,38635,67706,39615,79018,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WA,8,213123,198423,411546,1,d,524468,261490,262978,770177,557905,33818,94860,92771,517771,123630,66981,770177,38962,92745,113809,101571,48958,49690,577207,549379,110998,273857,10121,5675,14244,13708,22357,41321,34610,58776,32198,40847,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WA,9,258771,89697,348468,1,d,481044,241047,239997,751595,369451,109945,204631,97137,537151,141110,98545,751595,42120,143764,104635,95422,46211,43157,595151,570939,103962,290396,12594,5980,14426,16847,29728,42872,34806,55971,30125,47047,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WI,1,163170,238271,401441,1,r,540501,266050,274451,721691,627038,51246,20189,73056,500882,101041,51847,721691,41990,83668,92899,92744,54080,53029,559345,533374,124462,284862,11721,9450,22555,23052,35858,51114,40348,51721,23427,15616,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WI,2,318523,138306,456829,1,d,579336,283909,295427,773663,664613,45519,41873,52787,521266,141710,92481,773663,66491,110336,101705,92694,48139,49899,611618,574228,118493,320423,11931,11449,21498,26123,36842,57841,46525,61142,23355,23717,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WI,3,199870,189524,389394,1,d,565661,283271,282390,723169,673955,14568,21184,20626,483418,85390,44931,723169,62096,83935,83729,81698,50637,50410,574679,530729,133009,294067,11293,13932,25977,29143,41016,62832,41132,44112,13047,11583,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WI,4,232668,70769,311348,1,d,487730,229058,258672,704146,357357,253460,33196,123967,452496,83822,48913,704146,53225,121546,88293,79394,41676,36599,528604,493922,84988,279444,24196,16553,35196,27488,42518,48455,32394,33178,10327,9139,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WI,5,175902,265434,441336,0,r,570227,278005,292222,733314,663623,25313,27654,47945,524502,136113,64318,733314,42922,87312,90225,94915,58947,52688,583995,556369,140415,302776,10117,7834,19762,21405,32758,54282,42900,61738,26911,25069,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WI,6,164239,238874,403113,1,r,553146,276515,276631,715828,655759,20202,22247,34668,504312,97934,44537,715828,44204,85283,84754,92927,53293,51714,565852,539639,136341,297909,9972,11325,23979,25398,43014,59736,45983,48079,16377,14046,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WI,7,162741,252048,414789,1,r,556088,278347,277741,714544,665940,9767,14985,18421,515418,85872,39944,714544,33810,75249,83183,90757,53550,61858,562417,542318,150821,303088,13343,14286,27257,29350,40274,59190,46449,46700,14175,12064,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WI,8,149558,268173,417731,1,r,560199,277228,282971,736079,655069,18644,20184,41299,512991,97996,41530,736079,41837,89986,89648,94164,55066,52760,572512,546966,131367,304054,12396,11322,24504,26270,40904,60567,42805,53217,18673,13396,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WV,1,81177,180488,261665,1,r,482965,239085,243880,601811,563410,20465,8076,7405,425766,57437,41863,601811,44128,71912,73001,75887,40678,42491,488418,459649,121797,239559,17197,15199,26162,24431,32427,44496,29129,32571,8820,9127,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WV,2,100799,172195,272994,1,r,485281,236771,248510,623039,571968,38296,8094,13950,445446,60758,40109,623039,32407,75587,77609,79352,44154,47244,491145,472248,121500,251318,20423,13223,24081,26818,35339,46254,30335,32919,11607,10319,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WV,3,64927,161585,226512,1,r,452043,220564,231479,567297,532626,27665,3863,5468,409874,43491,26048,567297,29801,63768,69289,71453,36643,44618,453766,434035,124103,237298,24146,14794,32684,27121,37679,38060,28960,22586,6135,5133,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
2020,WY,1,66576,185732,270367,1,r,434852,220281,214571,578759,525860,12428,8673,58607,389847,73183,40374,578759,37766,76649,73671,63810,37601,39327,444570,418893,98789,233128,11707,9486,19140,19996,24516,47692,35493,38610,14838,11650,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,26
