year,state,district,dem,rep,tot,incumbent,prevparty,voteage_pop,voteage_m,voteage_f,race_pop,race_white,race_black,race_asian,race_hisp,ed_pop,ed_ba,ed_grdeg,age_pop,age_20_24,age_25_34,age_35_44,age_45_54,age_55_59,age_60_64,age_18_plus,age_21_plus,age_65_plus,inc_pop,inc_less_10,inc_10_14,inc_15_24,inc_25_34,inc_35_49,inc_50_74,inc_75_99,inc_100_149,inc_150_199,inc_200_plus,"Gender,Male","Gender,Female","Age,18-29","Age,30-39","Age,40-49","Age,50-64","Age,65 and Older","Income,Less Than $50K","Income,$50-100K","Income,$100K or More","Race,White","Race,Black","Race,Latino","Race,Asian","Race,Other","Education,HS or less","Education,College Graduate","Education,Postgraduate"
2016,VA,2,119440,190475,310567,0,r,557130,273809,283321,745816,501282,169579,52060,57867,497550,107636,63721,745816,62033,115566,92592,92260,49639,42859,582279,546683,104634,271729,12560,8571,20461,19450,36607,53396,39112,47600,18046,15926,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,VA,3,208337,103289,312340,1,d,559055,264115,294940,739169,333518,359871,30967,46678,484767,77026,49869,739169,67387,120940,84415,93004,49075,41108,574294,537367,96225,281520,20814,13675,28828,28926,42725,55608,33971,34993,12614,9366,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,VA,4,200136,145731,346656,0,r,586770,281424,305346,764301,398787,330655,22215,39005,525171,99120,59120,764301,54118,117737,93483,103112,53857,51849,602501,569624,105133,286585,24267,14584,28454,28259,35560,50702,37977,39607,14208,12967,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,VA,5,148339,207758,356756,0,r,571889,275993,295896,735178,547945,155537,18129,24855,515301,80755,63239,735178,50550,85600,81514,98147,54451,54033,589069,554076,141556,283654,21042,16911,28498,27175,41203,52345,35648,35276,11789,13767,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,VA,6,112170,225471,338409,1,r,581622,274895,306727,754859,628429,97095,17002,39188,506994,80854,54184,754859,63726,86760,84366,100758,52600,47444,601207,555587,135066,293613,18548,17755,31275,33572,45477,54364,36488,36088,10482,9564,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,VA,7,160159,218057,379163,0,r,560961,267813,293148,775369,555523,148593,46520,56416,532431,127780,79664,775369,42415,94950,105612,113095,51445,48708,592530,567562,118621,286841,9608,8080,17659,20437,38012,52633,45525,51627,20077,23183,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,VA,8,246653,98387,360676,1,d,508509,247549,260960,783079,492598,122460,108185,145825,562355,165675,181650,783079,43258,154347,128657,104944,47602,40650,618741,599257,86155,314900,12231,4807,14955,15906,22755,43029,41591,60502,41055,58069,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,VA,9,87877,212838,310314,1,r,566616,281415,285201,707012,641649,43241,12681,15115,496517,61873,39219,707012,47528,80968,81121,95326,51797,50015,577187,531044,137290,281436,28790,21441,39120,33622,37999,53374,28891,24856,6959,6384,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,VT,1,264414,0,320467,1,d,494736,242185,252551,624594,589379,11314,13419,12546,439563,92871,66984,624594,45741,71885,70519,86724,49353,47482,505910,473928,113600,254851,14019,15503,24406,25487,31395,47345,34858,36833,12789,12216,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WA,1,193619,155779,349398,1,d,506000,250132,255868,738149,579779,17806,94768,65824,512260,141566,80521,738149,38160,105921,102076,110304,50154,45090,564535,541669,98715,270730,11329,5332,14122,13731,24026,41186,38663,56391,31105,34845,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WA,10,170460,120104,290564,1,d,533610,264054,269556,732052,536286,65241,71453,81658,491669,93484,47406,732052,53540,114426,92458,91741,46007,44699,561043,531369,102338,271628,14253,10014,21997,23365,35828,56931,41220,43795,13260,10965,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WA,2,208314,117094,325408,1,d,534629,269381,265248,728550,557294,33678,82512,76625,502673,98925,53353,728550,56120,105288,93673,90775,51258,47239,579093,546948,114440,278780,15355,10924,19844,22277,38637,50567,41182,46685,18687,14622,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WA,3,119820,193457,313277,1,r,525262,257997,267265,722277,624307,18669,34094,66931,494070,81559,44091,722277,41409,88052,89298,95581,48032,50120,552198,527046,122987,267226,14640,9861,22076,25191,36873,51229,37510,42153,15544,12149,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WA,4,0,229919,229919,1,r,430064,214880,215184,715254,529482,14127,18475,278938,443185,54519,34646,715254,45089,94464,86112,82068,42758,40901,509011,479846,96882,239010,14643,10901,26302,24722,34751,47147,29909,32148,11357,7130,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WA,5,130575,192959,323534,1,r,536702,264290,272412,708228,618474,19658,26072,45533,474133,89001,54982,708228,56432,97689,80077,85922,48634,46949,555930,516716,114862,274826,18895,15268,28560,28621,40919,53098,35291,32056,12218,9900,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WA,6,201718,126116,327834,1,d,538702,269828,268874,699178,561148,43280,48743,55737,499615,94834,53630,699178,44216,94652,78590,87903,54225,49713,558958,536197,134532,278664,17204,11559,23423,24544,37470,55199,39256,43084,13286,13639,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WA,7,378754,0,378754,0,d,580064,286749,293315,766221,558071,44398,122122,62536,567356,198514,147637,766221,59872,161617,109810,97839,47311,47769,645520,618588,103010,344997,17111,11606,20157,22466,36056,48924,42196,59882,34263,52336,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WA,8,127720,193145,320865,1,r,505530,248198,257332,738218,577876,35120,82544,81146,490032,111743,57423,738218,44245,88282,105177,108415,51448,44510,552353,523143,92200,261473,10906,7809,15555,15680,29870,43747,36877,51567,22674,26788,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WA,9,205165,76317,281482,1,d,482952,238150,244802,739873,373885,102217,188045,91523,521562,134364,83512,739873,42860,124412,106763,100679,46557,44304,580298,557173,98847,280742,13160,10761,17695,20038,28551,49557,35114,51266,25249,29351,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WI,1,107003,230072,354245,0,r,529094,258205,270889,715327,623123,48801,15718,72386,490729,89089,49265,715327,43142,85085,85798,105460,58445,46550,549356,524425,109391,276902,12943,11444,25121,25565,33278,55696,38479,45210,15998,13168,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WI,2,273537,124044,398060,1,d,562881,274422,288459,757511,648982,43830,39419,48974,502603,129562,84601,757511,68618,107574,94687,97391,50498,45933,594412,556791,106520,306923,12795,11588,24119,29540,36967,58911,43534,52081,19521,17867,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WI,3,257401,0,260370,1,d,561353,281220,280133,721847,675090,13952,19181,18516,475427,79895,40993,721847,67883,86092,77411,89855,52628,47431,570221,529822,122010,286437,15603,15207,30569,28945,45244,57337,38870,37241,10075,7346,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WI,4,220181,0,286909,1,d,495903,232903,263000,713297,358739,258977,34086,119866,452828,78455,45662,713297,56715,117114,91375,83265,43498,36841,532125,495801,80735,278710,31825,22413,35471,30572,36239,49167,30151,27450,8763,6659,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WI,5,114477,260706,390844,1,r,556258,270531,285727,722739,661605,21521,23400,41012,507345,122104,64991,722739,43315,88250,87407,102081,56797,47748,568978,541248,125062,294420,12843,10318,23395,23880,37575,51081,46637,49038,19199,20454,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WI,6,133072,204147,357183,1,r,547178,274157,273021,711318,660137,16831,21388,32171,496489,89697,41317,711318,46437,82995,82319,99566,54882,50559,560029,532815,126168,291448,11848,12085,29119,29814,43611,58469,41606,41304,12308,11284,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WI,7,138643,223418,362271,1,r,549269,275068,274201,708541,661768,9970,13740,16041,505192,78599,38087,708541,34922,74766,78937,99847,58245,53607,555877,533268,139790,294702,15528,14900,32694,32870,45076,59023,38729,36066,10298,9518,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WI,8,135682,227892,363780,0,r,549784,272481,277303,728129,652244,15058,19569,38049,502716,91102,36756,728129,43754,88146,87777,104195,54862,50151,562720,537797,117585,297456,13129,12706,28052,29473,44343,59272,44083,45476,11083,9839,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WV,1,73534,163469,237003,1,r,489842,241566,248276,617131,581788,21776,7927,9120,430176,60233,40685,617131,46199,75700,73138,80349,45788,40266,496656,465620,114935,240041,21292,13899,29145,29118,35270,42388,25778,28346,8114,6691,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WV,2,101207,140807,242014,0,r,482402,234005,248397,622850,569457,37326,8666,11974,441453,55529,39198,622850,35167,74249,73850,88064,47106,46078,488440,469256,112106,245164,20372,14871,28216,27199,34750,45055,30605,27535,8259,8302,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WV,3,49708,140741,207332,0,r,466199,225578,240621,591121,552950,27334,3905,5689,420128,46481,26631,591121,33795,66155,75611,75011,42867,43750,469123,447708,116734,236920,28582,18620,35777,29226,33507,39888,23648,19338,5099,3235,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
2016,WY,1,75466,156176,258788,0,r,433794,220950,212844,585501,538819,10544,9999,56264,390794,67845,38072,585501,38142,80974,72132,69086,39389,41630,444641,419986,87583,223619,11596,10085,22031,20516,32065,41112,30199,36144,11364,8507,-12,10,14,9,-7,-10,-8,14,-4,-7,-22,78,35,31,15,-6,-2,13
