year,state,district,dem,rep,tot,incumbent,prevparty,voteage_pop,voteage_m,voteage_f,race_pop,race_white,race_nonwhite,ed_pop,ed_4y,ed_no4y,age_pop,age_18_34,age_35_49,age_50_64,age_65_plus,inc_pop,inc_lt_50,inc_50_100,inc_100_plus,"Gender,Male","Gender,Female","Age,18-34","Age,35-49","Age,50-64","Age,65 and Older","Income,Less Than $50K","Income,$50-100K","Income,$100K or More","Race,White","Race,Non-White","Education,HS or less","Education,4yrDegree"
2020,OR,2,168881,273835,456810,0,r,638108,313988,324120,841022,754274,86748,600342,161824,438518,841022,129302,155683,161319,181462,330768,143684,105184,81900,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OR,3,343574,110570,469885,1,d,641510,316334,325176,853116,666779,186337,621311,275258,346053,853116,185152,196575,150729,121598,341703,113790,104533,123380,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OR,4,240950,216081,467149,1,d,650640,315657,334983,820504,721421,99083,579277,162798,416479,820504,144033,140686,157896,178390,335886,151837,105613,78436,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,OR,5,234863,204372,451875,1,d,614474,297176,317298,844220,707537,136683,583891,186634,397257,844220,136947,162231,161505,153718,315045,111236,103087,100722,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,1,191875,249804,441679,1,r,542506,262756,279750,713411,609026,104385,513375,218597,294778,713411,105453,136900,161282,134506,272563,69918,75287,127358,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,10,182938,208896,391834,1,r,558693,268526,290167,744681,581914,162767,520990,167880,353110,744681,122867,138740,150707,132060,299825,110714,98497,90614,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,11,141325,241915,383240,1,r,555086,269815,285271,734038,653693,80345,504501,141625,362876,734038,120248,130252,142144,136974,278868,95865,100852,82151,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,12,99052,240717,339769,1,r,552013,274549,277464,701387,658067,43320,479498,113997,365501,701387,111249,116622,140753,139355,276084,123911,91493,60680,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,13,96612,267789,364401,1,r,548308,270916,277392,697051,650844,46207,498802,102769,396033,697051,99251,124290,148675,148712,281524,126025,95718,59781,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,14,131862,241668,373530,1,r,545910,265528,280382,678915,633984,44931,497954,136992,360962,678915,98206,120896,150812,149524,292836,126974,89018,76844,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,15,92143,255051,347194,1,r,543052,276035,267017,672749,640736,32013,489551,101056,388495,672749,105600,118379,147126,143105,280673,131203,92840,56630,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,16,143865,210008,353873,1,r,537685,260600,277085,678333,614553,63780,478760,135306,343454,678333,103287,118363,143807,136620,283627,129898,89200,64529,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,17,222242,212279,434521,1,d,551560,267975,283585,706961,622904,84057,524090,222844,301246,706961,112639,134847,151612,144802,313101,108686,96187,108228,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,18,266084,118163,384247,1,d,548814,255698,293116,693858,510053,183805,497256,198739,298517,693858,148872,116338,131627,130772,320533,139008,95998,85527,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,2,198140,75022,273162,1,d,491451,230925,260526,722722,325152,397570,489578,110669,378909,722722,140566,138215,133236,97779,259215,136550,69947,52718,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,3,341708,33671,375379,1,d,573719,260749,312970,741654,246857,494797,517347,210046,307301,741654,207208,126792,117963,107829,315700,158058,85833,71809,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,4,264637,179926,444563,1,d,552061,264975,287086,730701,581586,149115,518644,251675,266969,730701,117524,139408,151930,134669,283530,72449,80914,130167,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,5,255743,139552,395295,1,d,525272,244308,280964,719973,456095,263878,490625,192282,298343,719973,121181,136126,141222,117700,267150,99220,71441,96489,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,6,226440,177526,403966,1,d,533141,260414,272727,735283,573777,161506,495820,231326,264494,735283,116477,139256,147432,120542,270267,77938,74175,118154,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,7,195713,181569,377282,1,d,550950,265506,285444,731467,600026,131441,507566,152682,354884,731467,117158,133980,149095,132534,272657,98776,85315,88566,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,8,178407,166201,344608,1,d,543310,267504,275806,698973,589106,109867,500010,121603,378407,698973,109410,127548,148630,139436,275550,122376,91855,61319,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,PA,9,118266,232988,351254,1,r,556670,276821,279849,699832,645419,54413,503669,107314,396355,699832,104687,126042,153914,141299,275546,107788,94524,73234,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,RI,1,158550,0,222307,1,d,391053,188707,202346,530066,402110,127956,366838,125528,241310,530066,91616,93435,109467,90765,201963,79202,60944,61817,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,RI,2,154086,109894,263980,1,d,409745,193531,216214,529295,431580,97715,380114,134747,245367,529295,94077,98912,109803,96390,205211,67747,64387,73077,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,SC,1,210627,216042,426669,1,d,615755,291781,323974,821107,591572,229535,579978,237117,342861,821107,140632,154619,155210,154690,311963,98275,97500,116188,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,SC,2,155118,202715,363996,1,r,541862,257460,284402,722542,501142,221400,493815,173419,320396,722542,117582,134923,141824,121670,280589,116759,86689,77141,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,SC,3,95712,237544,333256,1,r,540303,259782,280521,706961,531157,175804,483422,115315,368107,706961,110678,124482,141015,133520,266671,130860,83461,52350,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,SC,4,133023,222126,360239,1,r,555462,262763,292699,754148,553998,200150,517193,172981,344212,754148,133574,142928,143927,124355,289536,118363,93708,77465,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,SC,5,145979,220006,365985,1,r,553076,261061,292015,738205,502928,235277,511308,134617,376691,738205,110456,145300,147712,128587,286307,125325,87550,73432,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,SC,6,197477,89258,289381,1,d,510628,246100,264528,665215,253612,411603,444138,101612,342526,665215,122177,117183,124910,107783,251006,145562,69918,35526,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,SC,7,138863,224993,363856,1,r,575255,268150,307105,740536,500058,240478,533350,119498,413852,740536,108573,126689,156185,164933,289843,146454,88209,55180,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,SD,1,0,321984,397732,1,r,653394,327804,325590,884659,743764,140895,588029,174784,413245,884659,149674,154415,165394,153799,353799,144784,120228,88787,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TN,1,68617,228181,305419,0,r,570495,275224,295271,725173,682102,43071,521341,114150,407191,725173,113556,129763,154193,150751,301451,156078,92129,53244,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TN,2,109684,238907,353183,1,r,587665,281680,305985,758519,675194,83325,525640,163949,361691,758519,133596,138450,150304,138900,304715,134070,94272,76373,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TN,3,97687,215571,320291,1,r,573580,278503,295077,743225,627339,115886,525977,137475,388502,743225,120792,138311,151986,141531,294614,138844,91314,64456,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TN,4,111908,223802,335710,1,r,596604,286724,309880,812697,677310,135387,539909,128318,411591,812697,139460,154081,155940,121936,296321,125862,100417,70042,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TN,5,0,0,0,1,d,564374,267188,297186,778094,517223,260871,543345,233370,309975,778094,187810,151279,136726,100773,320384,122644,106445,91295,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TN,6,83852,257572,349578,1,r,608091,295461,312630,799365,714233,85132,558346,139626,418720,799365,121633,153670,161950,143851,303648,129766,98885,74997,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TN,7,95839,245188,350635,1,r,590210,287264,302946,800536,667562,132974,532755,171071,361684,800536,124698,160713,152251,122091,292062,119931,85118,87013,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TN,8,97890,227216,331853,1,r,536275,255333,280942,711068,518912,192156,487919,149387,338532,711068,101183,136031,146528,126839,271504,114694,79378,77432,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TN,9,187905,48818,242877,1,d,502286,228925,273361,700497,193035,507462,458730,110878,347852,700497,152416,122958,124984,92293,270038,150785,77298,41955,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,1,83016,219726,302742,1,r,518180,248307,269873,726094,562797,163297,478757,105701,373056,726094,120705,127235,128418,128891,259325,118999,83273,57053,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,10,187686,217216,413894,1,r,604700,290071,314629,925348,648467,276881,610749,252627,358122,925348,162731,198275,161324,113783,321723,97806,96869,127048,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,11,53394,232568,291773,0,r,543743,265375,278368,790264,656552,133712,517878,119506,398372,790264,141938,143077,137195,123131,280662,110383,85332,84947,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,12,121250,233853,367021,1,r,584149,279144,305005,844563,666252,178311,558146,177909,380237,844563,159057,172417,149171,112108,295728,97258,97724,100746,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,13,50477,217124,273508,0,r,495640,252023,243617,714733,608357,106376,467927,99524,368403,714733,121874,132183,128333,114127,259762,118443,82620,58699,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,14,118574,190541,309115,1,r,532061,266890,265171,760530,555583,204947,508033,127013,381020,760530,135597,145838,147595,109581,272741,101560,81823,89358,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,15,115605,109017,228917,1,d,450561,225052,225509,804562,673951,130611,477484,101426,376058,804562,144130,151006,122614,94126,237783,123192,64259,50332,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,16,154108,84006,238114,1,d,476360,238976,237384,747648,590426,157222,462367,113195,349172,747648,152554,133988,121518,92951,240099,121935,72729,45435,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,17,125565,171390,306873,0,r,558009,274324,283685,786023,598086,187937,490759,158345,332414,786023,163887,144080,130236,100181,286608,123898,87196,75514,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,18,180952,58033,246895,1,d,489098,238628,250470,827015,422157,404858,524100,120512,403588,827015,183689,162181,132105,82712,293472,150086,82680,60706,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,19,60583,198198,265052,1,r,516199,256969,259230,729664,610334,119330,454185,108670,345515,729664,134928,129758,118878,105505,263521,119201,83895,60425,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,2,148374,192828,346726,1,r,519981,258213,261768,787271,522787,264484,530472,236467,294005,787271,159446,162567,141351,100958,291668,85853,86014,119801,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,20,175078,89628,270723,1,d,547526,266163,281363,832518,653853,178665,519014,127084,391930,832518,172375,159068,129573,97857,255836,117167,81301,57368,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,21,205780,235740,453750,1,r,628280,303448,324832,829628,702484,127144,588657,278861,309796,829628,165558,163038,153135,142011,332269,107928,101980,122361,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,22,181998,210259,408048,0,r,610720,294429,316291,960957,573797,387160,621482,282213,339269,960957,144911,218044,177887,108357,310680,68908,82699,159073,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,23,137693,149395,295457,0,r,510863,258128,252735,786712,663333,123379,497841,118739,379102,786712,133994,152893,128535,103097,242400,103043,74979,64378,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,24,163326,167910,344021,0,r,529495,259035,270460,832445,518092,314353,576087,278920,297167,832445,190503,179831,154255,90584,325176,92831,107321,125024,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,25,165697,220088,393523,1,r,596070,297233,298837,818807,674846,143961,552026,224087,327939,818807,131650,170015,158607,115340,291833,89548,83419,118866,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,26,161009,261963,432215,1,r,625355,298488,326867,920865,700197,220668,601745,274278,327467,920865,156180,203164,174993,99459,306921,65654,93551,147716,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,27,95466,172305,273253,1,r,523961,253968,269993,745526,639102,106424,493133,99247,393886,745526,128687,135034,132196,124790,262779,118373,79574,64832,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,28,137494,91925,235844,1,d,441163,216803,224360,772410,677177,95233,456304,91267,365037,772410,136432,139740,118656,92013,221494,103643,68910,48941,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,29,111305,42840,156473,1,d,394689,192257,202432,783915,566071,217844,455705,52994,402711,783915,155845,149081,117762,68606,230537,119443,70859,40235,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,3,179458,230512,418591,1,r,584690,280283,304407,913161,613332,299829,607497,330882,276615,913161,148192,215180,169175,105894,324907,78962,89968,155977,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,30,204928,48685,264464,1,d,476002,222859,253143,792445,379301,413144,499610,111837,387773,792445,157303,148937,138956,86325,272334,130587,84105,57642,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,31,176293,212695,397910,1,r,625582,308015,317567,916064,682987,233077,595333,216796,378537,916064,168888,195624,150260,112285,306854,94457,99421,112976,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,32,178542,157867,343687,1,d,497892,243898,253994,778087,524069,254018,518219,234769,283450,778087,160190,150516,142495,99031,291460,90146,88115,113199,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,33,105317,39638,157606,1,d,354913,172678,182235,751182,456809,294373,446498,58521,387977,751182,145380,147518,119493,63503,225078,120952,73154,30972,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,34,111439,84119,201027,1,d,429232,213575,215657,712596,653713,58883,430752,66903,363849,712596,127668,122078,110809,102906,216930,122134,56370,38426,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,35,176373,80795,269797,1,d,570039,282030,288009,857654,659727,197927,555491,139878,415613,857654,196113,174336,133894,90218,294971,135458,97677,61836,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,36,73418,222712,302549,1,r,525600,258953,266647,758238,625107,133131,503083,97732,405351,758238,126284,145388,145795,109981,268143,104512,84057,79574,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,4,76326,253837,336497,0,r,562550,272070,290480,782743,629311,153432,528010,124750,403260,782743,116987,149170,154202,130879,284355,116674,90414,77267,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,5,100743,173836,280413,1,r,495961,243301,252660,759749,572437,187312,502646,99606,403040,759749,136497,146868,136878,112395,261420,114372,84404,62644,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,6,149530,179507,339992,1,r,554164,263192,290972,818442,524922,293520,524526,169654,354872,818442,145075,162495,147973,100775,280492,92954,97206,90332,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,7,159529,149054,314125,1,d,466858,222914,243944,762826,457317,305509,523483,263057,260426,762826,162535,166176,133194,89872,301869,99555,90345,111969,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,8,97409,277327,382471,1,r,600690,305328,295362,895861,743993,151868,592960,180771,412189,895861,139849,182928,170990,128405,306739,102317,82162,122260,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,TX,9,172938,49575,229107,1,d,434566,209514,225052,769335,265600,503735,501591,132792,368799,769335,159795,158108,134863,86090,266557,135192,84004,47361,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,UT,1,104194,237988,342182,0,r,529838,266840,262998,787582,720006,67576,463729,147309,316420,787582,151662,150648,117227,83430,252011,76254,94811,80946,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,UT,2,129762,208997,354224,1,r,534997,267360,267637,788484,657266,131218,495711,159695,336016,788484,157225,148317,119997,110684,268916,90640,95168,83108,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,UT,3,96067,246674,358670,1,r,523751,259756,263995,779460,704050,75410,436665,183171,253494,779460,162783,135584,107989,86899,236363,69974,75957,90432,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,UT,4,175923,179688,376701,1,d,545663,271716,273947,850432,718205,132227,515487,174486,341001,850432,169225,173826,120650,84185,266565,70839,95011,100715,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,VA,1,186923,260614,447537,1,r,592356,292635,299721,824492,596921,227571,561779,212170,349609,824492,130332,164396,166447,129818,285625,73053,85802,126770,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,VA,10,268734,206253,474987,1,d,563408,278229,285179,857693,593061,264632,566571,320408,246163,857693,116368,192741,172029,110582,283522,41908,61756,179858,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,VA,11,280725,111380,392105,1,d,512022,250366,261656,789553,438131,351422,536615,306931,229684,789553,141700,172991,151673,99707,272568,48067,64644,159857,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,VA,2,185733,165031,359934,1,d,553005,273571,279434,723927,486553,237374,495348,186588,308760,723927,146109,132084,137584,113112,279179,87472,96762,94945,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,VA,3,233326,107299,340625,1,d,567916,268624,299292,760127,329198,430929,505749,134253,371496,760127,156155,138144,134602,108180,294139,129558,97444,67137,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,VA,4,241142,149625,390767,1,d,589257,283346,305911,768382,394028,374354,533621,164540,369081,768382,146246,147778,150580,119370,288854,119366,87690,81798,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,VA,5,190315,210988,401303,0,r,579655,276850,302805,735766,551428,184338,522039,151470,370569,735766,111414,126423,154171,154489,295095,128820,88321,77954,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,VA,6,134729,246606,381335,1,r,585724,281567,304157,755012,620342,134670,514320,145566,368754,755012,126033,132839,146300,141574,291647,120135,98507,73005,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,VA,7,230893,222623,453516,1,d,579534,278884,300650,802921,554096,248825,558123,226471,331652,802921,133435,159778,160370,132462,296638,89682,86606,120350,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,VA,8,301454,95365,396819,1,d,535969,264631,271338,813568,511900,301668,579951,367341,212610,813568,184679,184009,143195,100490,326597,63361,82621,180615,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,VA,9,0,0,0,1,r,567777,281461,286316,704078,638988,65090,498641,109332,389309,704078,102988,124914,146714,148552,277983,147092,83285,47606,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,VT,1,238827,95830,354295,1,d,498705,244340,254365,623989,585117,38872,445558,172272,273286,623989,98191,109916,133791,125201,262767,102245,85882,74640,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,WA,1,249944,176407,426351,1,d,533647,268887,264760,791545,594230,197315,551178,249721,301457,791545,136126,171340,158017,113113,288473,58621,77144,152708,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,WA,10,288977,0,288977,0,d,560905,276192,284713,770391,549123,221268,524814,146411,378403,770391,152553,148941,143225,115170,288727,91610,98067,99050,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,WA,2,255252,148384,403636,1,d,566650,277869,288781,760064,578055,182009,536360,179279,357081,760064,149137,145697,143985,131192,296423,91306,100613,104504,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,WA,3,181347,235579,416926,1,r,556214,274355,281859,756675,650254,106421,527220,143221,383999,756675,126118,143471,147540,136227,288096,98898,95065,94133,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,WA,4,102667,202108,304775,1,r,446137,219870,226267,735797,553564,182233,461394,102368,359026,735797,126312,132307,122894,106051,250101,103529,81271,65301,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
2020,WA,5,155737,247815,403552,1,r,562834,277906,284928,734322,641200,93122,498036,151251,346785,734322,131234,129567,139062,128038,295592,127884,94310,73398,-9,20,15,9,-11,12,19,-7,12,-10,35,-3,0
